,PassengerId,Destination,VIP,Cabin,CryoSleep,Transported
4170,4450_03,55 Cancri e,False,C/140/P,True,True
4171,4450_04,TRAPPIST-1e,False,C/140/P,False,False
4172,4451_01,TRAPPIST-1e,False,F/914/P,True,True
4173,4452_01,TRAPPIST-1e,,G/727/S,True,True
4174,4453_01,TRAPPIST-1e,False,D/149/P,False,False
4175,4456_01,TRAPPIST-1e,False,F/916/P,False,True
4176,4457_01,TRAPPIST-1e,False,F/917/P,False,True
4177,4459_01,PSO J318.5-22,False,G/733/P,True,True
4178,4461_01,TRAPPIST-1e,False,F/838/S,True,True
4179,4462_01,TRAPPIST-1e,False,F/918/P,False,False
4180,4463_01,,False,B/145/P,True,True
4181,4463_02,TRAPPIST-1e,False,B/145/P,True,True
4182,4464_01,TRAPPIST-1e,False,G/728/S,False,False
4183,4465_01,TRAPPIST-1e,False,A/54/S,True,False
4184,4465_02,TRAPPIST-1e,False,A/54/S,False,False
4185,4465_03,TRAPPIST-1e,False,A/54/S,False,False
4186,4466_01,55 Cancri e,True,A/40/P,False,False
4187,4467_01,TRAPPIST-1e,False,F/919/P,False,True
4188,4469_01,TRAPPIST-1e,False,B/146/P,True,True
4189,4469_02,55 Cancri e,False,B/146/P,False,False
4190,4470_01,TRAPPIST-1e,False,F/839/S,False,False
4191,4472_01,PSO J318.5-22,False,G/734/P,False,False
4192,4472_02,TRAPPIST-1e,False,F/920/P,False,False
4193,4473_01,55 Cancri e,False,F/841/S,False,False
4194,4473_02,TRAPPIST-1e,False,E/292/S,False,False
4195,4474_01,TRAPPIST-1e,False,G/730/S,True,True
4196,4474_02,TRAPPIST-1e,False,G/730/S,True,True
4197,4474_03,TRAPPIST-1e,False,G/730/S,True,True
4198,4475_01,TRAPPIST-1e,True,A/55/S,False,False
4199,4475_02,55 Cancri e,False,A/55/S,True,True
4200,4476_01,TRAPPIST-1e,False,F/921/P,False,False
4201,4477_01,55 Cancri e,False,G/731/S,False,False
4202,4479_01,TRAPPIST-1e,False,D/150/P,False,False
4203,4482_01,55 Cancri e,False,G/732/S,False,False
4204,4482_02,TRAPPIST-1e,False,G/732/S,False,True
4205,4482_03,TRAPPIST-1e,False,G/732/S,False,True
4206,4482_04,TRAPPIST-1e,False,G/732/S,True,False
4207,4482_05,TRAPPIST-1e,False,G/732/S,True,True
4208,4483_01,TRAPPIST-1e,False,D/151/P,False,False
4209,4483_02,TRAPPIST-1e,False,D/151/P,False,False
4210,4485_01,TRAPPIST-1e,False,F/922/P,True,True
4211,4485_02,TRAPPIST-1e,False,F/922/P,False,False
4212,4486_01,TRAPPIST-1e,False,G/733/S,True,True
4213,4487_01,TRAPPIST-1e,False,G/735/P,False,False
4214,4490_01,55 Cancri e,False,D/143/S,False,False
4215,4491_01,TRAPPIST-1e,False,B/148/P,False,False
4216,4492_01,TRAPPIST-1e,False,G/736/P,True,True
4217,4493_01,TRAPPIST-1e,False,F/845/S,False,True
4218,4494_01,TRAPPIST-1e,False,F/846/S,True,True
4219,4496_01,55 Cancri e,False,F/924/P,False,True
4220,4497_01,TRAPPIST-1e,False,G/737/P,True,False
4221,4498_01,55 Cancri e,False,G/734/S,False,False
4222,4498_02,PSO J318.5-22,False,G/734/S,True,False
4223,4498_03,PSO J318.5-22,False,G/734/S,True,True
4224,4498_04,TRAPPIST-1e,False,G/734/S,False,False
4225,4498_05,TRAPPIST-1e,False,G/734/S,True,True
4226,4498_06,TRAPPIST-1e,False,G/734/S,False,True
4227,4498_07,TRAPPIST-1e,False,G/734/S,False,False
4228,4498_08,TRAPPIST-1e,False,G/734/S,False,False
4229,4500_01,TRAPPIST-1e,False,F/847/S,False,False
4230,4501_01,TRAPPIST-1e,False,G/735/S,True,True
4231,4502_01,TRAPPIST-1e,False,E/281/P,True,False
4232,4505_01,55 Cancri e,False,C/165/S,False,True
4233,4505_02,TRAPPIST-1e,False,C/165/S,False,False
4234,4506_01,TRAPPIST-1e,False,E/294/S,False,False
4235,4508_01,55 Cancri e,False,F/926/P,False,False
4236,4508_02,TRAPPIST-1e,False,E/283/P,False,False
4237,4508_03,TRAPPIST-1e,False,F/926/P,False,False
4238,4509_01,TRAPPIST-1e,False,E/295/S,False,True
4239,4509_02,PSO J318.5-22,False,D/144/S,False,True
4240,4509_03,TRAPPIST-1e,False,D/144/S,False,True
4241,4510_01,TRAPPIST-1e,False,B/177/S,False,True
4242,4511_01,TRAPPIST-1e,False,B/178/S,True,True
4243,4511_02,55 Cancri e,False,B/178/S,True,True
4244,4512_01,TRAPPIST-1e,False,E/296/S,False,False
4245,4514_01,TRAPPIST-1e,False,G/736/S,True,True
4246,4515_01,TRAPPIST-1e,False,G/739/P,False,False
4247,4515_02,55 Cancri e,False,G/739/P,False,True
4248,4516_01,55 Cancri e,False,F/848/S,False,False
4249,4517_01,TRAPPIST-1e,False,F/849/S,False,False
4250,4518_01,TRAPPIST-1e,False,G/740/P,False,False
4251,4521_01,TRAPPIST-1e,False,F/929/P,False,False
4252,4522_01,TRAPPIST-1e,False,F/850/S,False,True
4253,4524_01,PSO J318.5-22,,F/930/P,False,True
4254,4529_01,55 Cancri e,False,G/738/S,False,False
4255,4530_01,TRAPPIST-1e,False,F/933/P,False,False
4256,4531_01,TRAPPIST-1e,False,C/142/P,True,True
4257,4532_01,TRAPPIST-1e,False,G/739/S,True,True
4258,4533_01,TRAPPIST-1e,False,B/149/P,True,True
4259,4534_01,55 Cancri e,False,F/851/S,False,True
4260,4535_01,TRAPPIST-1e,False,F/934/P,False,False
4261,4535_02,TRAPPIST-1e,False,G/742/P,False,False
4262,4537_01,TRAPPIST-1e,False,F/852/S,False,False
4263,4538_01,TRAPPIST-1e,False,F/935/P,False,False
4264,4539_01,55 Cancri e,False,G/740/S,False,True
4265,4539_02,TRAPPIST-1e,False,G/740/S,True,True
4266,4542_01,TRAPPIST-1e,False,B/150/P,True,True
4267,4542_02,55 Cancri e,False,B/150/P,True,True
4268,4543_01,PSO J318.5-22,True,F/936/P,False,False
4269,4544_01,TRAPPIST-1e,False,G/743/P,True,True
4270,4546_01,PSO J318.5-22,False,G/744/P,,True
4271,4547_01,TRAPPIST-1e,False,E/297/S,False,True
4272,4549_01,TRAPPIST-1e,False,E/298/S,False,False
4273,4550_01,TRAPPIST-1e,False,F/853/S,False,True
4274,4552_01,TRAPPIST-1e,False,F/937/P,False,True
4275,4553_01,PSO J318.5-22,True,C/143/P,False,False
4276,4555_01,TRAPPIST-1e,False,G/743/S,False,False
4277,4557_01,TRAPPIST-1e,False,E/286/P,False,False
4278,4558_01,55 Cancri e,False,C/167/S,False,False
4279,4559_01,TRAPPIST-1e,False,F/854/S,False,True
4280,4560_01,TRAPPIST-1e,False,G/744/S,False,True
4281,4561_01,55 Cancri e,False,C/168/S,False,False
4282,4562_01,TRAPPIST-1e,False,B/180/S,True,True
4283,4563_01,55 Cancri e,False,C/169/S,True,True
4284,4564_01,TRAPPIST-1e,False,G/745/P,False,False
4285,4565_01,TRAPPIST-1e,False,G/746/P,False,False
4286,4567_01,TRAPPIST-1e,False,F/939/P,False,False
4287,4568_01,TRAPPIST-1e,False,F/940/P,False,False
4288,4569_01,55 Cancri e,False,B/151/P,True,True
4289,4569_02,55 Cancri e,False,B/151/P,,False
4290,4570_01,TRAPPIST-1e,False,C/170/S,True,True
4291,4571_01,TRAPPIST-1e,False,G/745/S,True,True
4292,4572_01,55 Cancri e,False,G/746/S,False,False
4293,4573_01,TRAPPIST-1e,False,F/856/S,False,True
4294,4574_01,TRAPPIST-1e,False,F/857/S,False,False
4295,4575_01,TRAPPIST-1e,False,F/941/P,,False
4296,4576_01,TRAPPIST-1e,False,F/942/P,False,False
4297,4577_01,TRAPPIST-1e,False,F/858/S,,True
4298,4580_01,TRAPPIST-1e,False,F/860/S,True,True
4299,4581_01,TRAPPIST-1e,False,B/181/S,False,True
4300,4581_02,55 Cancri e,False,B/181/S,False,True
4301,4585_01,55 Cancri e,False,B/182/S,False,False
4302,4586_01,55 Cancri e,False,F/943/P,False,False
4303,4587_01,TRAPPIST-1e,False,A/42/P,False,False
4304,4591_01,55 Cancri e,False,E/287/P,True,True
4305,4592_01,TRAPPIST-1e,False,F/862/S,False,True
4306,4592_02,TRAPPIST-1e,False,F/862/S,True,True
4307,4592_03,,False,F/862/S,True,True
4308,4592_04,TRAPPIST-1e,False,F/862/S,True,True
4309,4593_01,TRAPPIST-1e,False,G/750/S,False,True
4310,4594_01,TRAPPIST-1e,False,C/144/P,False,False
4311,4594_02,TRAPPIST-1e,False,C/144/P,False,False
4312,4594_03,TRAPPIST-1e,False,C/144/P,False,True
4313,4594_04,TRAPPIST-1e,False,C/144/P,False,False
4314,4595_01,TRAPPIST-1e,False,C/145/P,True,True
4315,4596_01,TRAPPIST-1e,False,G/751/S,True,True
4316,4597_01,TRAPPIST-1e,False,G/748/P,True,True
4317,4602_01,55 Cancri e,False,F/945/P,False,False
4318,4603_01,55 Cancri e,False,C/171/S,,True
4319,4603_02,TRAPPIST-1e,False,C/171/S,False,False
4320,4604_01,TRAPPIST-1e,False,G/753/S,False,False
4321,4605_01,TRAPPIST-1e,False,G/750/P,False,False
4322,4606_01,TRAPPIST-1e,False,C/172/S,False,False
4323,4606_02,55 Cancri e,False,C/172/S,,False
4324,4607_01,PSO J318.5-22,False,G/751/P,False,False
4325,4608_01,55 Cancri e,False,F/864/S,False,True
4326,4609_01,TRAPPIST-1e,False,C/173/S,False,False
4327,4610_01,TRAPPIST-1e,False,G/752/P,False,False
4328,4611_01,TRAPPIST-1e,False,G/754/S,True,True
4329,4612_01,55 Cancri e,False,G/755/S,False,True
4330,4613_01,TRAPPIST-1e,False,B/152/P,True,True
4331,4615_01,TRAPPIST-1e,False,F/865/S,False,True
4332,4617_01,TRAPPIST-1e,False,F/866/S,False,False
4333,4620_01,TRAPPIST-1e,False,G/757/S,True,False
4334,4621_01,TRAPPIST-1e,False,E/289/P,False,True
4335,4622_01,55 Cancri e,False,G/753/P,True,True
4336,4623_01,PSO J318.5-22,True,C/146/P,False,True
4337,4624_01,TRAPPIST-1e,False,F/868/S,False,False
4338,4625_01,TRAPPIST-1e,False,B/183/S,False,True
4339,4625_02,55 Cancri e,False,B/183/S,True,True
4340,4625_03,TRAPPIST-1e,False,,False,True
4341,4625_04,55 Cancri e,False,B/183/S,True,True
4342,4625_05,TRAPPIST-1e,False,B/183/S,True,True
4343,4625_06,TRAPPIST-1e,False,B/183/S,False,False
4344,4625_07,55 Cancri e,False,B/183/S,True,True
4345,4628_01,TRAPPIST-1e,False,C/175/S,False,True
4346,4630_01,PSO J318.5-22,False,F/870/S,False,True
4347,4631_01,55 Cancri e,False,C/147/P,True,True
4348,4632_01,TRAPPIST-1e,False,C/176/S,True,True
4349,4632_02,TRAPPIST-1e,False,C/176/S,True,True
4350,4632_03,55 Cancri e,False,C/176/S,False,False
4351,4632_04,TRAPPIST-1e,False,C/176/S,False,False
4352,4632_05,,False,C/176/S,False,False
4353,4633_01,PSO J318.5-22,False,G/754/P,False,False
4354,4634_01,TRAPPIST-1e,False,E/299/S,False,False
4355,4635_01,PSO J318.5-22,False,G/755/P,True,True
4356,4637_01,TRAPPIST-1e,False,,False,False
4357,4638_01,TRAPPIST-1e,True,B/153/P,False,True
4358,4640_01,55 Cancri e,False,G/760/S,False,True
4359,4641_01,TRAPPIST-1e,False,F/871/S,False,False
4360,4642_01,TRAPPIST-1e,False,C/178/S,False,False
4361,4643_01,TRAPPIST-1e,False,F/947/P,False,True
4362,4644_01,55 Cancri e,False,F/872/S,False,True
4363,4645_01,TRAPPIST-1e,False,B/184/S,False,True
4364,4645_02,TRAPPIST-1e,False,B/184/S,True,True
4365,4646_01,PSO J318.5-22,False,F/873/S,False,True
4366,4648_01,TRAPPIST-1e,False,F/874/S,False,True
4367,4649_01,TRAPPIST-1e,False,E/290/P,False,False
4368,4650_01,TRAPPIST-1e,False,G/762/S,False,False
4369,4651_01,TRAPPIST-1e,False,C/179/S,False,True
4370,4652_01,TRAPPIST-1e,False,,False,True
4371,4653_01,,False,E/302/S,False,False
4372,4654_01,TRAPPIST-1e,False,E/291/P,True,True
4373,4655_01,55 Cancri e,False,B/154/P,True,True
4374,4655_02,TRAPPIST-1e,False,B/154/P,True,True
4375,4656_01,TRAPPIST-1e,False,F/875/S,False,False
4376,4656_02,TRAPPIST-1e,False,G/763/S,False,False
4377,4657_01,TRAPPIST-1e,False,G/756/P,False,False
4378,4658_01,TRAPPIST-1e,False,D/147/S,False,False
4379,4658_02,TRAPPIST-1e,False,D/147/S,False,False
4380,4659_01,TRAPPIST-1e,False,F/876/S,False,False
4381,4661_01,,False,F/948/P,False,True
4382,4661_02,55 Cancri e,False,G/757/P,True,False
4383,4661_03,TRAPPIST-1e,False,G/757/P,True,True
4384,4661_04,TRAPPIST-1e,False,G/757/P,True,False
4385,4661_05,TRAPPIST-1e,False,F/948/P,False,False
4386,4661_06,TRAPPIST-1e,False,G/757/P,True,False
4387,4661_07,TRAPPIST-1e,,G/757/P,False,False
4388,4662_01,TRAPPIST-1e,False,C/148/P,False,False
4389,4662_02,,False,C/148/P,True,True
4390,4662_03,TRAPPIST-1e,False,,False,True
4391,4663_01,TRAPPIST-1e,False,G/765/S,True,True
4392,4663_02,TRAPPIST-1e,False,G/765/S,True,True
4393,4663_03,TRAPPIST-1e,False,G/765/S,True,True
4394,4663_04,55 Cancri e,False,G/765/S,False,True
4395,4663_05,TRAPPIST-1e,False,G/765/S,True,True
4396,4663_06,55 Cancri e,False,G/765/S,True,True
4397,4664_01,TRAPPIST-1e,False,E/303/S,False,False
4398,4665_01,PSO J318.5-22,False,G/758/P,True,False
4399,4667_01,TRAPPIST-1e,False,,True,True
4400,4668_01,55 Cancri e,False,C/180/S,True,True
4401,4668_02,55 Cancri e,True,C/180/S,True,True
4402,4672_01,55 Cancri e,False,G/759/P,True,False
4403,4673_01,,False,F/950/P,False,False
4404,4676_01,TRAPPIST-1e,False,G/760/P,False,True
4405,4677_01,55 Cancri e,False,C/150/P,False,False
4406,4678_01,TRAPPIST-1e,False,F/951/P,False,False
4407,4679_01,TRAPPIST-1e,False,C/181/S,False,True
4408,4680_01,TRAPPIST-1e,False,D/155/P,False,False
4409,4680_02,TRAPPIST-1e,False,F/952/P,True,True
4410,4680_03,TRAPPIST-1e,False,F/952/P,,True
4411,4680_04,TRAPPIST-1e,False,D/155/P,False,False
4412,4684_01,TRAPPIST-1e,False,F/878/S,False,True
4413,4686_01,TRAPPIST-1e,False,G/768/S,False,True
4414,4689_01,TRAPPIST-1e,True,C/182/S,False,True
4415,4690_01,TRAPPIST-1e,False,B/156/P,True,True
4416,4690_02,TRAPPIST-1e,False,,False,False
4417,4691_01,TRAPPIST-1e,False,G/769/S,False,False
4418,4693_01,TRAPPIST-1e,True,B/186/S,False,False
4419,4693_02,55 Cancri e,False,B/186/S,True,True
4420,4694_01,55 Cancri e,False,F/881/S,False,True
4421,4695_01,TRAPPIST-1e,False,F/882/S,False,True
4422,4695_02,TRAPPIST-1e,False,F/882/S,False,False
4423,4695_03,TRAPPIST-1e,False,F/882/S,True,True
4424,4696_01,TRAPPIST-1e,False,F/883/S,True,True
4425,4699_01,55 Cancri e,False,F/955/P,False,False
4426,4704_01,55 Cancri e,False,D/156/P,False,False
4427,4706_01,TRAPPIST-1e,False,G/762/P,True,False
4428,4706_02,TRAPPIST-1e,False,G/762/P,True,True
4429,4708_01,TRAPPIST-1e,False,E/304/S,False,False
4430,4709_01,55 Cancri e,False,F/957/P,False,False
4431,4710_01,TRAPPIST-1e,False,F/958/P,False,True
4432,4710_02,TRAPPIST-1e,False,E/293/P,False,False
4433,4711_01,TRAPPIST-1e,False,F/959/P,False,False
4434,4712_01,PSO J318.5-22,False,G/764/P,True,True
4435,4713_01,TRAPPIST-1e,False,F/885/S,False,False
4436,4714_01,TRAPPIST-1e,False,G/765/P,True,False
4437,4717_01,TRAPPIST-1e,False,G/766/P,True,False
4438,4719_01,TRAPPIST-1e,False,E/305/S,True,True
4439,4720_01,TRAPPIST-1e,False,F/887/S,False,True
4440,4721_01,TRAPPIST-1e,False,G/771/S,True,True
4441,4723_01,55 Cancri e,False,F/888/S,False,True
4442,4723_02,PSO J318.5-22,False,F/888/S,False,False
4443,4725_01,55 Cancri e,False,G/767/P,False,False
4444,4726_01,TRAPPIST-1e,False,C/187/S,False,True
4445,4726_02,55 Cancri e,False,C/187/S,False,True
4446,4726_03,TRAPPIST-1e,False,C/187/S,False,True
4447,4726_04,TRAPPIST-1e,False,C/187/S,True,True
4448,4726_05,TRAPPIST-1e,False,C/187/S,False,True
4449,4728_01,TRAPPIST-1e,False,F/889/S,False,False
4450,4728_02,,False,F/889/S,True,True
4451,4730_01,,False,B/158/P,False,False
4452,4732_01,TRAPPIST-1e,False,C/151/P,True,True
4453,4732_02,TRAPPIST-1e,False,C/151/P,True,True
4454,4732_03,TRAPPIST-1e,False,C/151/P,False,True
4455,4733_01,TRAPPIST-1e,False,E/294/P,False,True
4456,4738_01,TRAPPIST-1e,False,F/893/S,False,False
4457,4738_02,TRAPPIST-1e,False,F/893/S,False,False
4458,4739_01,TRAPPIST-1e,False,G/773/S,False,True
4459,4741_01,TRAPPIST-1e,False,F/961/P,True,True
4460,4741_02,55 Cancri e,,F/961/P,False,True
4461,4741_03,TRAPPIST-1e,False,F/961/P,,True
4462,4743_01,TRAPPIST-1e,False,E/306/S,False,True
4463,4744_01,TRAPPIST-1e,False,C/152/P,False,True
4464,4744_02,55 Cancri e,False,C/152/P,True,True
4465,4746_01,TRAPPIST-1e,False,G/775/S,False,False
4466,4748_01,TRAPPIST-1e,False,D/149/S,False,False
4467,4750_01,TRAPPIST-1e,False,A/57/S,False,False
4468,4750_02,TRAPPIST-1e,False,A/57/S,False,False
4469,4752_01,PSO J318.5-22,False,F/964/P,False,False
4470,4753_01,TRAPPIST-1e,False,F/895/S,False,False
4471,4754_01,55 Cancri e,False,E/307/S,False,False
4472,4755_01,TRAPPIST-1e,False,F/965/P,True,True
4473,4756_01,55 Cancri e,,C/188/S,True,True
4474,4756_02,55 Cancri e,False,C/188/S,True,True
4475,4757_01,TRAPPIST-1e,False,F/896/S,False,False
4476,4758_01,TRAPPIST-1e,False,F/966/P,False,False
4477,4759_01,TRAPPIST-1e,False,F/897/S,False,False
4478,4762_01,TRAPPIST-1e,False,F/968/P,True,True
4479,4763_01,TRAPPIST-1e,False,F/969/P,False,True
4480,4764_01,TRAPPIST-1e,False,E/308/S,False,True
4481,4769_01,TRAPPIST-1e,False,G/776/S,True,True
4482,4770_01,55 Cancri e,False,F/900/S,False,True
4483,4770_02,PSO J318.5-22,False,F/900/S,True,True
4484,4772_01,55 Cancri e,False,F/971/P,False,False
4485,4773_01,,False,G/777/S,False,True
4486,4774_01,TRAPPIST-1e,False,F/972/P,True,True
4487,4774_02,TRAPPIST-1e,False,F/972/P,True,True
4488,4774_03,TRAPPIST-1e,False,F/972/P,False,False
4489,4774_04,TRAPPIST-1e,False,F/972/P,True,True
4490,4775_01,TRAPPIST-1e,False,G/778/S,False,True
4491,4777_01,TRAPPIST-1e,False,G/779/S,True,True
4492,4778_01,TRAPPIST-1e,False,A/58/S,False,False
4493,4780_01,TRAPPIST-1e,False,E/309/S,False,False
4494,4780_02,TRAPPIST-1e,False,E/309/S,True,True
4495,4782_01,55 Cancri e,False,,True,True
4496,4782_02,TRAPPIST-1e,False,C/189/S,False,False
4497,4782_03,55 Cancri e,False,C/189/S,False,False
4498,4782_04,55 Cancri e,False,C/189/S,True,True
4499,4782_05,55 Cancri e,False,C/189/S,False,False
4500,4783_01,TRAPPIST-1e,False,A/43/P,False,True
4501,4784_01,TRAPPIST-1e,False,F/903/S,True,True
4502,4785_01,55 Cancri e,False,B/159/P,True,True
4503,4786_01,TRAPPIST-1e,True,B/160/P,True,True
4504,4787_01,TRAPPIST-1e,False,G/780/S,False,False
4505,4788_01,TRAPPIST-1e,False,F/904/S,False,False
4506,4790_01,,True,B/189/S,False,False
4507,4791_01,TRAPPIST-1e,False,G/781/S,False,True
4508,4792_01,TRAPPIST-1e,False,G/782/S,True,True
4509,4793_01,55 Cancri e,False,E/310/S,False,False
4510,4793_02,TRAPPIST-1e,False,E/310/S,False,True
4511,4794_01,TRAPPIST-1e,False,F/974/P,False,False
4512,4795_01,TRAPPIST-1e,False,F/905/S,False,True
4513,4796_01,TRAPPIST-1e,False,,False,True
4514,4796_02,,False,E/311/S,True,True
4515,4797_01,PSO J318.5-22,False,G/783/S,True,True
4516,4798_01,TRAPPIST-1e,False,F/975/P,True,True
4517,4798_02,TRAPPIST-1e,False,F/975/P,True,True
4518,4798_03,TRAPPIST-1e,False,F/975/P,True,True
4519,4801_01,TRAPPIST-1e,False,G/773/P,True,False
4520,4803_01,TRAPPIST-1e,False,F/977/P,False,False
4521,4804_01,TRAPPIST-1e,False,F/906/S,False,True
4522,4804_02,TRAPPIST-1e,False,G/785/S,False,True
4523,4804_03,TRAPPIST-1e,False,G/785/S,True,True
4524,4807_01,TRAPPIST-1e,False,G/776/P,False,False
4525,4808_01,TRAPPIST-1e,False,E/299/P,False,False
4526,4810_01,PSO J318.5-22,False,,False,False
4527,4813_01,55 Cancri e,False,C/190/S,False,True
4528,4814_01,55 Cancri e,False,G/788/S,True,True
4529,4815_01,55 Cancri e,False,F/907/S,False,True
4530,4817_01,TRAPPIST-1e,False,F/979/P,False,False
4531,4818_01,TRAPPIST-1e,False,D/150/S,False,True
4532,4819_01,TRAPPIST-1e,False,F/980/P,True,True
4533,4822_01,55 Cancri e,False,F/981/P,True,True
4534,4822_02,TRAPPIST-1e,False,F/981/P,True,True
4535,4822_03,TRAPPIST-1e,False,F/981/P,True,True
4536,4822_04,TRAPPIST-1e,False,F/981/P,False,True
4537,4823_01,TRAPPIST-1e,False,G/777/P,False,False
4538,4827_01,PSO J318.5-22,,G/789/S,True,True
4539,4828_01,55 Cancri e,False,G/778/P,False,True
4540,4829_01,TRAPPIST-1e,False,F/982/P,False,False
4541,4830_01,TRAPPIST-1e,False,F/983/P,False,False
4542,4831_01,TRAPPIST-1e,False,F/984/P,True,True
4543,4832_01,,False,E/301/P,False,False
4544,4836_01,TRAPPIST-1e,False,,True,True
4545,4836_02,TRAPPIST-1e,True,F/911/S,False,True
4546,4837_01,TRAPPIST-1e,,F/912/S,False,True
4547,4838_01,TRAPPIST-1e,False,F/913/S,False,False
4548,4840_01,TRAPPIST-1e,False,F/915/S,True,True
4549,4841_01,55 Cancri e,False,B/192/S,True,True
4550,4841_02,TRAPPIST-1e,False,B/192/S,False,False
4551,4841_03,TRAPPIST-1e,False,B/192/S,False,False
4552,4842_01,TRAPPIST-1e,False,D/152/S,False,False
4553,4845_01,55 Cancri e,False,E/302/P,True,True
4554,4846_01,TRAPPIST-1e,False,E/314/S,False,False
4555,4846_02,TRAPPIST-1e,False,G/791/S,True,True
4556,4847_01,TRAPPIST-1e,False,F/917/S,False,True
4557,4848_01,TRAPPIST-1e,False,F/986/P,False,True
4558,4850_01,TRAPPIST-1e,False,G/792/S,False,True
4559,4850_02,TRAPPIST-1e,False,G/792/S,False,True
4560,4851_01,PSO J318.5-22,,F/918/S,False,True
4561,4853_01,TRAPPIST-1e,False,C/153/P,False,False
4562,4856_01,TRAPPIST-1e,False,F/920/S,False,True
4563,4857_01,55 Cancri e,False,G/782/P,False,False
4564,4862_01,TRAPPIST-1e,False,G/783/P,False,False
4565,4863_01,TRAPPIST-1e,False,T/2/S,,False
4566,4864_01,55 Cancri e,False,G/784/P,False,False
4567,4866_01,TRAPPIST-1e,False,F/922/S,False,True
4568,4868_01,TRAPPIST-1e,False,E/304/P,False,True
4569,4870_01,55 Cancri e,False,G/785/P,False,False
4570,4871_01,PSO J318.5-22,False,F/990/P,False,False
4571,4873_01,55 Cancri e,False,C/191/S,False,True
4572,4874_01,TRAPPIST-1e,False,F/925/S,False,True
4573,4874_02,TRAPPIST-1e,False,F/925/S,True,True
4574,4875_01,TRAPPIST-1e,False,F/926/S,False,True
4575,4876_01,TRAPPIST-1e,False,F/927/S,False,False
4576,4878_01,TRAPPIST-1e,False,F/929/S,False,False
4577,4879_01,TRAPPIST-1e,False,G/786/P,False,False
4578,4880_01,55 Cancri e,False,G/787/P,False,False
4579,4881_01,TRAPPIST-1e,False,E/315/S,True,True
4580,4882_01,TRAPPIST-1e,False,B/193/S,False,False
4581,4883_01,TRAPPIST-1e,False,G/788/P,True,True
4582,4884_01,TRAPPIST-1e,False,E/316/S,True,False
4583,4885_01,TRAPPIST-1e,False,F/930/S,False,True
4584,4886_01,TRAPPIST-1e,False,F/931/S,False,False
4585,4887_01,TRAPPIST-1e,False,F/991/P,False,True
4586,4888_01,TRAPPIST-1e,False,C/192/S,True,True
4587,4889_01,PSO J318.5-22,False,G/794/S,False,False
4588,4890_01,55 Cancri e,False,G/795/S,False,True
4589,4890_02,TRAPPIST-1e,False,F/932/S,False,True
4590,4891_01,TRAPPIST-1e,False,B/194/S,True,True
4591,4891_02,55 Cancri e,False,B/194/S,True,True
4592,4892_01,TRAPPIST-1e,False,G/796/S,False,False
4593,4893_01,55 Cancri e,False,G/797/S,True,True
4594,4895_01,55 Cancri e,False,G/789/P,True,True
4595,4896_01,TRAPPIST-1e,False,F/992/P,False,False
4596,4897_01,TRAPPIST-1e,False,F/993/P,False,False
4597,4898_01,TRAPPIST-1e,False,F/933/S,False,True
4598,4899_01,TRAPPIST-1e,False,G/799/S,True,True
4599,4899_02,PSO J318.5-22,False,G/799/S,False,True
4600,4900_01,PSO J318.5-22,False,F/994/P,False,False
4601,4901_01,TRAPPIST-1e,False,G/790/P,False,False
4602,4901_02,TRAPPIST-1e,False,E/305/P,False,False
4603,4902_01,TRAPPIST-1e,False,G/791/P,True,False
4604,4903_01,55 Cancri e,False,F/995/P,False,False
4605,4904_01,TRAPPIST-1e,False,E/317/S,False,False
4606,4909_01,55 Cancri e,False,F/997/P,False,False
4607,4910_01,TRAPPIST-1e,False,E/306/P,False,False
4608,4911_01,TRAPPIST-1e,False,F/998/P,False,False
4609,4912_01,TRAPPIST-1e,False,D/160/P,False,False
4610,4912_02,TRAPPIST-1e,False,F/999/P,True,True
4611,4913_01,TRAPPIST-1e,False,F/1000/P,False,True
4612,4915_01,PSO J318.5-22,False,G/793/P,True,False
4613,4916_01,TRAPPIST-1e,False,F/1001/P,True,True
4614,4917_01,55 Cancri e,True,B/195/S,False,True
4615,4918_01,55 Cancri e,False,G/794/P,True,True
4616,4920_01,55 Cancri e,False,G/802/S,True,True
4617,4923_01,TRAPPIST-1e,False,F/935/S,True,True
4618,4923_02,TRAPPIST-1e,False,F/935/S,True,True
4619,4923_03,TRAPPIST-1e,False,F/935/S,False,True
4620,4924_01,55 Cancri e,False,F/1002/P,False,False
4621,4925_01,TRAPPIST-1e,False,F/936/S,False,True
4622,4927_01,TRAPPIST-1e,False,F/937/S,False,True
4623,4927_02,TRAPPIST-1e,False,F/937/S,True,True
4624,4927_03,TRAPPIST-1e,False,F/937/S,False,True
4625,4927_04,TRAPPIST-1e,False,F/937/S,False,True
4626,4929_01,55 Cancri e,False,F/1004/P,True,True
4627,4930_01,,False,B/161/P,True,True
4628,4930_02,TRAPPIST-1e,False,B/161/P,False,True
4629,4932_01,TRAPPIST-1e,False,D/161/P,,True
4630,4932_02,55 Cancri e,False,F/1005/P,True,True
4631,4933_01,TRAPPIST-1e,False,F/938/S,False,True
4632,4933_02,TRAPPIST-1e,False,F/938/S,False,False
4633,4933_03,TRAPPIST-1e,False,F/938/S,False,False
4634,4933_04,TRAPPIST-1e,False,F/938/S,True,True
4635,4934_01,TRAPPIST-1e,False,F/1006/P,False,False
4636,4937_01,TRAPPIST-1e,False,G/803/S,False,False
